station,valid,tmpf,dwpf,relh,sknt,ceiling
PAFA,9/27/2024 22:53,42,34,73.06,0,1700
PAFA,1/21/2023 14:39,1,-6,71.71,0,1700
PAFA,12/6/2023 0:53,0,-7,71.59,0,1700
PAFA,1/24/2023 11:53,-4,-11.9,68,0,1700
PAFA,9/4/2023 21:50,53.6,50,87.56,10,1600
PAFA,7/28/2024 6:01,54,51,89.55,9,1600
PAFA,1/22/2023 21:53,-9.9,-18,66.53,9,1600
PAFA,7/28/2024 5:53,54,51,89.55,8,1600
PAFA,4/1/2025 3:38,33,30,88.58,8,1600
PAFA,9/4/2023 21:53,54,50,86.29,8,1600
PAFA,9/4/2023 22:00,54,50,86.29,8,1600
PAFA,3/28/2023 5:28,34,30,85.11,8,1600
PAFA,5/30/2023 23:20,47,43,86.21,7,1600
PAFA,7/11/2024 15:49,57.2,55.4,93.69,6,1600
PAFA,5/30/2023 17:53,45,41,85.77,6,1600
PAFA,4/1/2025 2:53,33,29,85.04,6,1600
PAFA,8/8/2023 20:47,62.6,55.4,77.29,6,1600
PAFA,11/22/2024 21:53,19,13,77.06,6,1600
PAFA,8/7/2023 19:53,64,56,75.2,6,1600
PAFA,8/7/2023 20:53,64,56,75.2,6,1600
PAFA,8/8/2023 20:53,63,55,75.11,6,1600
PAFA,6/2/2023 13:53,39,36,88.87,5,1600
PAFA,4/1/2025 1:53,33,29,85.04,5,1600
PAFA,10/21/2024 0:56,25,20,81.01,5,1600
PAFA,10/21/2024 0:53,24.8,19.4,79.62,5,1600
PAFA,7/20/2023 17:53,62,60,93.15,4,1600
PAFA,7/11/2024 15:53,58,56,93.04,4,1600
PAFA,9/4/2023 18:42,50,48,92.8,4,1600
PAFA,9/7/2023 19:53,47,41,79.52,4,1600
PAFA,11/14/2023 6:19,26,22,84.59,3,1600
PAFA,11/14/2023 6:53,26,22,84.59,3,1600
PAFA,10/20/2024 15:31,18,14,84.05,3,1600
PAFA,12/6/2024 1:53,18,14,84.05,3,1600
PAFA,12/6/2024 2:53,18,14,84.05,3,1600
PAFA,2/8/2023 17:10,0,-4,82.74,3,1600
PAFA,9/7/2023 19:28,47,41,79.52,3,1600
PAFA,8/9/2023 6:34,62,60,93.15,0,1600
PAFA,9/25/2024 13:53,40,38,92.49,0,1600
PAFA,8/9/2023 6:53,62,59,89.89,0,1600
PAFA,10/23/2023 1:29,25,21,84.53,0,1600
PAFA,12/6/2024 3:53,19,14,80.52,0,1600
PAFA,9/19/2023 20:53,44,38,79.27,0,1600
PAFA,9/22/2023 22:39,41,35,79.02,0,1600
PAFA,1/22/2023 18:24,-15,-22,69.73,0,1600
PAFA,7/27/2024 16:53,53,46,77.03,19.44,1600
PAFA,9/19/2024 22:20,45,39,79.36,12,1600
PAFA,10/8/2023 11:53,28,22,77.89,12,1600
PAFA,7/27/2024 17:53,54,46,74.26,12,1600
PAFA,10/8/2023 11:48,28.4,21.2,74.08,12,1600
PAFA,4/2/2023 19:53,28,24.1,85.08,11,1600
PAFA,7/27/2024 18:53,54,47,77.12,11,1600
PAFA,3/9/2023 15:53,28,21,74.67,11,1600
PAFA,7/8/2023 8:53,57,52,83.33,10,1600
PAFA,3/9/2023 5:31,26.1,21.9,83.89,9,1600
PAFA,7/8/2023 7:53,61,56,83.29,9,1600
PAFA,4/22/2023 12:23,34,28.9,81.37,9,1600
PAFA,3/31/2025 19:53,28,23,81.25,9,1600
PAFA,4/12/2023 22:53,23,18,80.85,8,1600
PAFA,4/2/2023 19:47,28.4,23,79.92,8,1600
PAFA,4/2/2023 19:42,28.9,23,78.3,8,1600
PAFA,4/2/2025 15:53,33,30,88.58,7,1600
PAFA,2/25/2023 20:37,15.1,10,79.84,7,1600
PAFA,8/9/2024 17:53,54,52,92.92,6,1600
PAFA,10/4/2023 0:19,34,29,81.71,6,1600
PAFA,2/3/2025 6:53,13,8,80.02,6,1600
PAFA,10/6/2023 20:53,35,29,78.51,6,1600
PAFA,12/25/2023 23:53,-3,-9,74.83,6,1600
PAFA,8/9/2024 13:53,55,53,92.95,5,1600
PAFA,10/10/2023 7:53,29,25,84.79,5,1600
PAFA,1/17/2024 1:05,21,16,80.69,5,1600
PAFA,10/20/2024 6:00,15,10,80.19,5,1600
PAFA,12/25/2023 3:53,8,2,75.98,5,1600
PAFA,12/25/2023 4:53,7,1,75.88,5,1600
PAFA,11/21/2024 1:53,6,-1,72.29,5,1600
PAFA,12/25/2023 8:53,5,-2,72.18,5,1600
PAFA,12/25/2023 9:53,4,-3,72.06,5,1600
PAFA,11/21/2024 0:53,6,-2,68.96,5,1600
PAFA,2/23/2023 22:48,21.2,17.6,85.74,4,1600
PAFA,5/6/2024 18:53,32,28,84.98,4,1600
PAFA,10/20/2024 6:53,14,10,83.77,4,1600
PAFA,10/10/2023 8:53,29,24,81.32,4,1600
PAFA,1/8/2024 20:53,16,11,80.27,4,1600
PAFA,1/10/2025 18:53,15,10,80.19,4,1600
PAFA,2/2/2025 3:53,1,-4,78.95,4,1600
PAFA,2/23/2023 22:53,21.9,16,77.67,4,1600
PAFA,4/12/2023 18:53,16,10,76.77,4,1600
PAFA,1/10/2025 17:53,15,9,76.68,4,1600
PAFA,12/8/2023 21:21,-2,-9,71.35,4,1600
PAFA,12/25/2023 2:53,9,1,69.33,4,1600
PAFA,11/28/2024 20:53,-27,-36,60.88,4,1600
PAFA,6/24/2024 21:53,72,50,45.81,4,1600
PAFA,6/26/2024 19:53,76,52,43.13,4,1600
PAFA,11/14/2023 5:53,25,22,88.18,3,1600
PAFA,11/14/2023 4:53,27,23,84.66,3,1600
PAFA,2/23/2023 23:07,21.9,17.1,81.46,3,1600
PAFA,1/16/2024 23:24,20,15,80.6,3,1600
PAFA,2/25/2023 19:39,14,9,80.1,3,1600
PAFA,2/23/2023 23:53,23,17.1,77.77,3,1600
PAFA,1/30/2023 4:20,26.1,19.9,77.06,3,1600
PAFA,9/11/2024 19:53,50,43,76.76,3,1600
PAFA,12/13/2023 5:46,6,0,75.78,3,1600
PAFA,12/6/2023 2:53,0,-6,75.15,3,1600
PAFA,12/8/2023 21:32,-2,-8,74.93,3,1600
PAFA,12/25/2023 7:53,5,-2,72.18,3,1600
PAFA,12/5/2023 22:53,-1,-8,71.47,3,1600
PAFA,12/8/2023 18:53,-3,-10,71.23,3,1600
PAFA,12/8/2023 16:53,-8,-15,70.62,3,1600
PAFA,11/28/2024 20:47,-27.4,-34.6,67.31,3,1600
PAFA,6/30/2024 19:14,72,54,53.09,3,1600
PAFA,12/12/2024 22:53,29,27,92.12,0,1600
PAFA,9/11/2024 16:53,45,42,89.15,0,1600
PAFA,12/12/2024 22:20,30,27,88.44,0,1600
PAFA,11/14/2023 3:53,26,23,88.23,0,1600
PAFA,8/3/2024 16:53,51,47,86.12,0,1600
PAFA,11/14/2023 3:50,26.6,23,86.07,0,1600
PAFA,9/11/2024 17:53,47,43,85.89,0,1600
PAFA,1/16/2024 20:53,17.6,14,85.51,0,1600
PAFA,1/30/2023 8:53,21,17.1,84.62,0,1600
PAFA,1/30/2023 1:26,25,21,84.53,0,1600
PAFA,1/17/2024 0:53,20,16,84.19,0,1600
PAFA,1/16/2024 23:53,19,15,84.12,0,1600
PAFA,1/29/2023 23:53,24.1,19.9,83.75,0,1600
PAFA,9/11/2024 18:53,48,43,82.72,0,1600
PAFA,2/23/2023 23:32,21.9,17.1,81.46,0,1600
PAFA,10/19/2023 5:53,27,22,81.17,0,1600
PAFA,10/19/2023 6:11,27,22,81.17,0,1600
PAFA,2/24/2023 0:08,23,18,80.85,0,1600
PAFA,1/29/2023 23:32,25,19.9,80.66,0,1600
PAFA,1/16/2024 11:53,18,13,80.44,0,1600
PAFA,11/25/2024 8:41,18,13,80.44,0,1600
PAFA,2/19/2023 19:34,5,0,79.32,0,1600
PAFA,2/23/2023 23:46,23,17.1,77.77,0,1600
PAFA,2/25/2023 18:18,14,8.1,76.92,0,1600
PAFA,9/18/2023 21:34,44,37,76.22,0,1600
PAFA,1/9/2024 11:53,9,3,76.08,0,1600
PAFA,12/13/2023 4:53,6,0,75.78,0,1600
PAFA,12/13/2023 5:53,6,0,75.78,0,1600
PAFA,11/18/2023 14:53,1,-5,75.25,0,1600
PAFA,12/29/2024 8:53,-1,-7,75.04,0,1600
PAFA,12/8/2023 16:31,-9,-15,74.16,0,1600
PAFA,1/26/2023 6:53,3,-4,71.95,0,1600
PAFA,1/26/2023 5:53,1.9,-5,71.82,0,1600
PAFA,12/6/2023 3:53,1,-6,71.71,0,1600
PAFA,1/24/2023 8:27,-5,-11.9,71.69,0,1600
PAFA,12/5/2023 23:53,0,-7,71.59,0,1600
PAFA,12/6/2023 1:53,0,-7,71.59,0,1600
PAFA,12/8/2023 21:53,-2,-9,71.35,0,1600
PAFA,12/8/2023 17:53,-4,-11,71.11,0,1600
PAFA,1/24/2023 7:23,-6,-13,70.87,0,1600
PAFA,1/23/2023 23:22,-7,-14.1,70.73,0,1600
PAFA,1/23/2023 23:42,-7,-14.1,70.73,0,1600
PAFA,1/24/2023 6:53,-5,-13,67.86,0,1600
PAFA,1/24/2023 7:53,-5,-13,67.86,0,1600
PAFA,1/24/2023 23:53,-0.9,-9,67.74,0,1600
PAFA,6/29/2024 19:38,70,53,54.78,0,1600
PAFA,9/18/2023 1:13,44,40,85.71,12,1500
PAFA,7/5/2024 3:53,54,51,89.55,11,1500
PAFA,7/5/2024 4:17,54,51,89.55,11,1500
PAFA,7/5/2024 7:53,55,51,86.34,11,1500
PAFA,9/4/2023 22:53,54,50,86.29,10,1500
PAFA,6/2/2023 9:53,42,37,81.98,10,1500
PAFA,7/7/2024 18:53,51,48,89.42,8,1500
PAFA,8/22/2024 17:53,49,46,89.33,8,1500
PAFA,7/7/2024 17:47,51.8,48.2,87.47,8,1500
PAFA,9/4/2023 23:53,53,48,83.06,8,1500
PAFA,7/27/2024 11:53,51,46,82.93,8,1500
PAFA,6/2/2023 15:53,40,37,89.27,7,1500
PAFA,7/28/2024 14:53,52,48,86.17,7,1500
PAFA,5/30/2023 16:53,44,40,85.06,7,1500
PAFA,4/1/2025 5:23,33,29,85.04,7,1500
PAFA,5/25/2024 19:53,47,42,82.65,7,1500
PAFA,8/7/2023 21:53,65,56,72.62,7,1500
PAFA,7/7/2024 17:53,51,48,89.42,6,1500
PAFA,7/28/2024 15:53,53,49,86.23,6,1500
PAFA,4/1/2025 10:00,34,30,85.11,6,1500
PAFA,4/1/2025 5:16,33,29,85.04,6,1500
PAFA,5/25/2024 18:53,47,42,82.65,6,1500
PAFA,8/7/2023 22:53,69,55,60.99,6,1500
PAFA,7/7/2024 15:59,50,48,92.8,5,1500
PAFA,4/2/2023 10:53,24.1,19.9,83.75,5,1500
PAFA,1/22/2023 18:53,-13,-20.9,66.79,5,1500
PAFA,9/9/2024 7:53,50,47,89.37,4,1500
PAFA,8/8/2023 23:53,63,59,86.77,4,1500
PAFA,6/2/2023 14:53,40,36,85.81,4,1500
PAFA,7/27/2024 13:53,51,46,82.93,4,1500
PAFA,2/5/2025 6:53,11,6,79.85,4,1500
PAFA,1/20/2025 23:53,25,21,84.53,3,1500
PAFA,2/6/2025 12:27,17,12,80.36,3,1500
PAFA,8/7/2023 23:13,69,54,58.8,3,1500
PAFA,8/7/2023 23:53,71,54,54.92,3,1500
PAFA,4/5/2024 11:30,31,29,92.19,0,1500
PAFA,4/5/2024 11:53,31,29,92.19,0,1500
PAFA,4/5/2024 15:38,30,28,92.15,0,1500
PAFA,4/5/2024 15:53,30,28,92.15,0,1500
PAFA,9/25/2024 12:53,41,38,88.97,0,1500
PAFA,10/10/2024 10:21,29,26,88.38,0,1500
PAFA,10/15/2023 7:53,31,27,84.92,0,1500
PAFA,2/6/2025 12:53,17,13,83.98,0,1500
PAFA,10/15/2023 8:53,32,27,81.55,0,1500
PAFA,1/18/2024 1:53,6,1,79.41,0,1500
PAFA,12/12/2023 16:53,4,-1,79.23,0,1500
PAFA,12/12/2023 15:53,5,-1,75.67,0,1500
PAFA,4/1/2025 12:53,34,31,88.63,15,1500
PAFA,6/12/2024 23:53,58,51,77.47,13,1500
PAFA,5/29/2023 18:28,48,43,82.72,12,1500
PAFA,10/8/2023 12:13,28,22,77.89,12,1500
PAFA,12/13/2024 14:53,21,15,77.25,12,1500
PAFA,12/13/2024 15:19,20,14,77.16,12,1500
PAFA,6/13/2024 0:53,59,51,74.74,12,1500
PAFA,4/1/2025 15:30,34,31,88.63,11,1500
PAFA,8/22/2024 19:53,50,46,86.06,11,1500
PAFA,9/2/2023 15:14,44,40,85.71,11,1500
PAFA,6/2/2023 9:16,42,37,81.98,11,1500
PAFA,10/19/2023 14:53,29,24,81.32,11,1500
PAFA,12/13/2024 15:53,19,14,80.52,11,1500
PAFA,5/29/2023 18:53,49,43,79.98,11,1500
PAFA,6/12/2024 23:23,58,51,77.47,11,1500
PAFA,10/24/2024 7:53,29,22,74.77,11,1500
PAFA,8/22/2024 16:53,49,46,89.33,10,1500
PAFA,4/1/2025 15:53,34,31,88.63,10,1500
PAFA,9/2/2023 14:53,44,40,85.71,10,1500
PAFA,9/5/2023 0:10,53,47,80,10,1500
PAFA,12/13/2024 16:53,18,12,76.97,10,1500
PAFA,8/21/2023 7:53,53,50,89.51,9,1500
PAFA,4/1/2025 11:53,34,31,88.63,9,1500
PAFA,3/9/2023 10:53,30,26.1,85.21,9,1500
PAFA,3/31/2025 19:23,28,23,81.25,9,1500
PAFA,6/13/2024 12:53,54,48,80.07,9,1500
PAFA,9/5/2023 1:53,53,47,80,9,1500
PAFA,12/13/2024 13:53,23,17,77.44,9,1500
PAFA,6/13/2024 15:53,55,48,77.21,9,1500
PAFA,9/20/2024 0:53,44,41,89.11,8,1500
PAFA,10/16/2024 12:53,30,26,84.85,8,1500
PAFA,8/21/2023 7:21,53,50,89.51,7,1500
PAFA,8/21/2023 2:53,55,51,86.34,7,1500
PAFA,8/21/2023 6:53,54,50,86.29,7,1500
PAFA,10/6/2023 14:36,32,28,84.98,7,1500
PAFA,12/13/2024 12:53,25,21,84.53,7,1500
PAFA,10/6/2023 19:53,34,29,81.71,7,1500
PAFA,11/13/2023 12:35,20,15,80.6,7,1500
PAFA,6/13/2024 17:53,57,50,77.38,7,1500
PAFA,9/7/2024 16:53,52,49,89.46,6,1500
PAFA,1/21/2025 3:53,23,19.4,85.85,6,1500
PAFA,10/6/2023 14:28,32,28,84.98,6,1500
PAFA,7/12/2023 12:53,57,52,83.33,6,1500
PAFA,9/7/2024 18:53,54,49,83.13,6,1500
PAFA,9/11/2023 21:53,49,44,82.79,6,1500
PAFA,9/20/2024 2:53,45,40,82.51,6,1500
PAFA,3/9/2023 11:27,30.9,26.1,82.15,6,1500
PAFA,11/13/2023 20:53,28,22,77.89,6,1500
PAFA,12/12/2023 6:11,10,4,76.18,6,1500
PAFA,12/12/2023 6:53,9,3,76.08,6,1500
PAFA,1/29/2025 16:53,-9,-17,66.99,6,1500
PAFA,6/30/2024 12:53,62,50,64.73,6,1500
PAFA,10/22/2024 3:46,33,31,92.25,5,1500
PAFA,1/21/2025 2:53,25,22,88.18,5,1500
PAFA,9/11/2023 21:12,48,44,85.95,5,1500
PAFA,7/27/2024 14:53,51,46,82.93,5,1500
PAFA,9/20/2024 3:53,44,39,82.44,5,1500
PAFA,10/6/2023 19:45,34,29,81.71,5,1500
PAFA,6/13/2024 8:53,55,49,80.15,5,1500
PAFA,11/26/2024 12:53,12,7,79.93,5,1500
PAFA,9/5/2023 19:53,51,45,79.84,5,1500
PAFA,11/13/2023 20:48,26.6,21.2,79.77,5,1500
PAFA,2/21/2024 20:53,24,18,77.53,5,1500
PAFA,12/25/2023 23:01,-3,-9,74.83,5,1500
PAFA,6/13/2024 18:53,58,50,74.64,5,1500
PAFA,2/21/2024 20:51,24.8,17.6,73.7,5,1500
PAFA,1/26/2023 7:53,4,-3,72.74,5,1500
PAFA,6/30/2024 15:53,63,54,72.42,5,1500
PAFA,6/26/2024 15:53,62,53,72.32,5,1500
PAFA,1/29/2025 14:18,-9,-16,70.5,5,1500
PAFA,6/30/2024 13:53,62,52,69.71,5,1500
PAFA,6/30/2024 16:53,68,53,58.67,5,1500
PAFA,10/22/2024 3:53,33,31,92.25,4,1500
PAFA,10/9/2024 12:53,32,30,92.22,4,1500
PAFA,5/29/2023 10:17,49,46,89.67,4,1500
PAFA,9/6/2023 11:53,48,45,89.29,4,1500
PAFA,10/23/2023 7:53,25,21,84.53,4,1500
PAFA,3/31/2025 13:53,22,18,84.33,4,1500
PAFA,11/25/2024 15:53,19,15,84.12,4,1500
PAFA,9/11/2023 22:53,49,44,82.79,4,1500
PAFA,9/5/2023 19:31,51,45,79.84,4,1500
PAFA,9/27/2024 21:53,41,35,79.02,4,1500
PAFA,11/13/2023 21:53,29,23,77.98,4,1500
PAFA,6/13/2024 14:53,55,48,77.21,4,1500
PAFA,12/12/2023 5:11,10,4,76.18,4,1500
PAFA,12/12/2023 23:15,6,0,75.78,4,1500
PAFA,2/8/2023 13:53,-5,-11,74.97,4,1500
PAFA,2/10/2023 10:53,-11,-17,73.94,4,1500
PAFA,6/26/2024 15:32,61,52,72.22,4,1500
PAFA,11/21/2024 2:53,7,-1,69.08,4,1500
PAFA,10/15/2024 13:53,30,28,92.15,3,1500
PAFA,10/15/2024 15:53,30,28,92.15,3,1500
PAFA,10/22/2024 2:53,34,31,88.63,3,1500
PAFA,10/11/2024 7:53,29,26,88.38,3,1500
PAFA,12/13/2024 9:53,25,22,88.18,3,1500
PAFA,1/20/2025 23:24,24,21,88.13,3,1500
PAFA,1/20/2025 23:31,24,21,88.13,3,1500
PAFA,11/28/2023 7:53,22,18,84.33,3,1500
PAFA,10/25/2024 14:53,16,12,83.91,3,1500
PAFA,1/16/2024 23:07,20,15,80.6,3,1500
PAFA,11/25/2024 20:53,20,15,80.6,3,1500
PAFA,1/16/2024 7:53,17,12,80.36,3,1500
PAFA,2/25/2023 19:53,14,9,80.1,3,1500
PAFA,11/17/2023 15:53,17,11,76.87,3,1500
PAFA,9/25/2024 23:30,45,38,76.31,3,1500
PAFA,9/25/2024 23:53,45,38,76.31,3,1500
PAFA,6/30/2024 11:53,58,50,74.64,3,1500
PAFA,2/23/2023 15:05,21,14,73.94,3,1500
PAFA,9/26/2024 0:53,46,38,73.47,3,1500
PAFA,6/30/2024 22:53,81,52,36.58,3,1500
PAFA,9/11/2024 15:53,44,42,92.61,0,1500
PAFA,4/3/2025 7:53,34,32,92.29,0,1500
PAFA,9/6/2023 10:53,49,46,89.33,0,1500
PAFA,9/11/2024 14:53,44,41,89.11,0,1500
PAFA,10/15/2024 14:53,31,28,88.48,0,1500
PAFA,12/12/2024 21:53,30,27,88.44,0,1500
PAFA,12/12/2024 23:53,30,27,88.44,0,1500
PAFA,10/11/2024 6:53,29,26,88.38,0,1500
PAFA,3/7/2025 11:53,26,23,88.23,0,1500
PAFA,12/13/2024 10:53,25,22,88.18,0,1500
PAFA,1/20/2025 16:28,21,18,87.97,0,1500
PAFA,4/12/2024 14:53,30.2,26.6,86.28,0,1500
PAFA,1/30/2023 7:21,21.9,18,84.68,0,1500
PAFA,12/13/2024 11:53,25,21,84.53,0,1500
PAFA,11/28/2023 8:53,24,20,84.46,0,1500
PAFA,1/20/2025 19:14,23,19,84.39,0,1500
PAFA,1/20/2025 20:08,23,19,84.39,0,1500
PAFA,1/16/2024 6:53,15,11,83.84,0,1500
PAFA,10/19/2023 8:53,27,22,81.17,0,1500
PAFA,2/24/2023 0:53,23,18,80.85,0,1500
PAFA,4/12/2023 13:53,12.9,8.1,80.74,0,1500
PAFA,11/25/2024 21:53,20,15,80.6,0,1500
PAFA,11/25/2024 13:53,19,14,80.52,0,1500
PAFA,2/7/2025 14:14,18,13,80.44,0,1500
PAFA,10/25/2024 15:53,15,10,80.19,0,1500
PAFA,2/21/2023 10:21,14,9,80.1,0,1500
PAFA,9/7/2023 20:53,48,42,79.6,0,1500
PAFA,12/13/2023 19:53,6,1,79.41,0,1500
PAFA,2/2/2023 21:20,8.1,3,79.23,0,1500
PAFA,2/19/2023 16:23,3,-2,79.14,0,1500
PAFA,2/4/2025 15:53,3,-2,79.14,0,1500
PAFA,11/19/2023 20:53,9,3,76.08,0,1500
PAFA,1/7/2023 9:19,4,-2,75.92,0,1500
PAFA,1/7/2023 9:53,4,-2,75.92,0,1500
PAFA,2/19/2023 16:37,4,-2,75.92,0,1500
PAFA,2/19/2023 16:53,4,-2,75.92,0,1500
PAFA,2/26/2023 9:25,10,4,75.83,0,1500
PAFA,12/12/2023 23:24,6,0,75.78,0,1500
PAFA,12/13/2023 4:17,6,0,75.78,0,1500
PAFA,2/4/2025 14:53,1,-5,75.25,0,1500
PAFA,2/8/2023 9:53,-5,-11,74.97,0,1500
PAFA,1/25/2023 1:53,-3,-9,74.47,0,1500
PAFA,3/3/2023 15:13,-8,-14.1,73.9,0,1500
PAFA,7/1/2024 9:53,64,55,72.52,0,1500
PAFA,6/30/2024 14:53,62.6,53.6,72.38,0,1500
PAFA,11/18/2023 15:53,2,-5,71.83,0,1500
PAFA,12/22/2023 8:53,2,-5,71.83,0,1500
PAFA,1/25/2023 0:53,-2,-9,71.35,0,1500
PAFA,2/23/2023 14:53,21.9,12.9,67.82,0,1500
PAFA,1/26/2023 14:00,8.1,1.9,75.29,10,1500
PAFA,4/2/2025 11:24,32,30,92.22,0,1500
PAFA,4/2/2025 11:53,32,30,92.22,0,1500
PAFA,8/12/2024 7:53,51,48,89.42,13,1400
PAFA,9/19/2024 18:53,45,41,85.77,13,1400
PAFA,9/19/2024 19:53,44,40,85.71,11,1400
PAFA,9/18/2023 2:53,43,40,89.06,10,1400
PAFA,9/19/2024 17:53,46,42,85.83,10,1400
PAFA,7/28/2024 6:23,54,51,89.55,9,1400
PAFA,8/8/2023 20:38,64,56,75.2,9,1400
PAFA,8/12/2024 8:53,50,48,92.8,8,1400
PAFA,7/28/2024 6:53,54,51,89.55,8,1400
PAFA,9/19/2024 15:53,46,42,85.83,8,1400
PAFA,9/19/2024 16:53,46,42,85.83,7,1400
PAFA,8/8/2023 20:41,63,55,75.11,7,1400
PAFA,8/21/2023 17:53,54,51,89.55,6,1400
PAFA,11/10/2023 17:14,18,14,84.05,4,1400
PAFA,7/20/2023 16:53,62,60,93.15,3,1400
PAFA,10/20/2024 15:41,18,15,87.81,3,1400
PAFA,7/20/2023 19:53,64,60,86.83,3,1400
PAFA,9/8/2024 22:53,53,49,86.23,3,1400
PAFA,10/20/2024 15:53,19,15,84.12,3,1400
PAFA,9/8/2024 22:50,53.6,48.2,81.87,3,1400
PAFA,12/6/2024 19:31,18,13,80.44,3,1400
PAFA,9/12/2023 19:53,48,42,79.6,3,1400
PAFA,7/1/2024 21:31,60,57,89.8,0,1400
PAFA,7/1/2024 21:53,60,57,89.8,0,1400
PAFA,2/8/2023 17:22,0,-4,82.74,0,1400
PAFA,11/6/2023 20:53,20,15,80.6,0,1400
PAFA,10/16/2024 11:53,30,25,81.4,13,1400
PAFA,7/28/2024 9:53,53,49,86.23,12,1400
PAFA,9/19/2024 20:53,45,40,82.51,12,1400
PAFA,7/27/2024 7:45,54,50,86.29,11,1400
PAFA,10/22/2024 8:17,35,31,85.17,11,1400
PAFA,10/16/2024 10:53,31,27,84.92,11,1400
PAFA,7/27/2024 7:42,53.6,51.8,93.6,10,1400
PAFA,9/17/2024 7:53,44.6,42.8,93.35,9,1400
PAFA,8/21/2023 9:53,53,50,89.51,9,1400
PAFA,9/17/2024 6:53,44,41,89.11,9,1400
PAFA,7/27/2024 7:53,54,50,86.29,9,1400
PAFA,5/31/2023 0:45,48,44,86.28,9,1400
PAFA,10/22/2024 8:53,35,31,85.17,9,1400
PAFA,3/9/2023 6:53,28,23,81.25,9,1400
PAFA,2/21/2024 16:07,24,19,80.93,9,1400
PAFA,7/28/2024 7:43,53.6,51.8,93.6,8,1400
PAFA,3/9/2023 5:05,26.1,23,87.87,8,1400
PAFA,3/9/2023 5:08,26.1,23,87.87,8,1400
PAFA,9/17/2024 4:41,45,41,85.77,8,1400
PAFA,11/9/2023 19:21,34,30,85.11,8,1400
PAFA,2/21/2024 15:09,23,19,84.39,8,1400
PAFA,3/9/2023 5:40,26.1,21.9,83.89,8,1400
PAFA,10/4/2023 0:53,33.8,28.4,80.36,8,1400
PAFA,9/19/2024 21:53,45,39,79.36,8,1400
PAFA,7/28/2024 7:45,53,51,92.89,7,1400
PAFA,8/12/2024 10:53,50,47,89.37,7,1400
PAFA,5/31/2023 0:29,48,44,86.28,7,1400
PAFA,3/9/2023 5:53,26.1,21.9,83.89,7,1400
PAFA,10/9/2024 23:35,33,28,81.63,7,1400
PAFA,5/31/2023 0:53,48,44,86.28,6,1400
PAFA,9/17/2024 4:53,45,41,85.77,6,1400
PAFA,10/4/2023 0:31,34,30,85.11,6,1400
PAFA,12/12/2023 6:40,10,4,76.18,6,1400
PAFA,5/31/2023 0:07,47,43,86.21,5,1400
PAFA,10/6/2023 18:31,33,29,85.04,5,1400
PAFA,10/6/2023 18:53,33,29,85.04,5,1400
PAFA,10/9/2024 23:53,33,29,85.04,5,1400
PAFA,12/25/2023 10:53,3,-4,71.95,5,1400
PAFA,12/25/2023 22:53,-2.2,-9.4,70.63,5,1400
PAFA,11/13/2023 14:53,22,17,80.77,4,1400
PAFA,12/4/2024 4:53,14,9,80.1,4,1400
PAFA,10/20/2024 5:53,15.8,10.4,78.84,4,1400
PAFA,10/18/2024 1:27,26,20,77.71,4,1400
PAFA,12/25/2023 11:53,2,-4,75.36,4,1400
PAFA,9/25/2024 9:53,42,39,89.01,3,1400
PAFA,10/9/2024 8:53,33,30,88.58,3,1400
PAFA,10/9/2024 10:53,33,30,88.58,3,1400
PAFA,11/15/2023 0:23,27,23,84.66,3,1400
PAFA,1/30/2023 5:53,23,18,80.85,3,1400
PAFA,2/2/2025 4:53,2,-3,79.04,3,1400
PAFA,12/4/2024 4:47,14,8.6,78.68,3,1400
PAFA,12/13/2023 8:29,6,0,75.78,3,1400
PAFA,12/29/2024 10:53,0,-7,71.59,3,1400
PAFA,10/9/2024 7:23,33,30,88.58,0,1400
PAFA,10/9/2024 7:53,33,30,88.58,0,1400
PAFA,10/9/2024 9:53,33,30,88.58,0,1400
PAFA,11/15/2023 0:53,26,23,88.23,0,1400
PAFA,3/7/2025 11:09,25,22,88.18,0,1400
PAFA,2/7/2025 8:36,18,14,84.05,0,1400
PAFA,11/4/2024 19:53,13,9,83.7,0,1400
PAFA,1/30/2023 5:40,23,18,80.85,0,1400
PAFA,1/29/2023 22:53,25,19.9,80.66,0,1400
PAFA,1/29/2023 20:53,24.1,19,80.59,0,1400
PAFA,11/7/2023 20:15,19,14,80.52,0,1400
PAFA,11/25/2024 8:53,18,13,80.44,0,1400
PAFA,11/25/2024 9:13,18,13,80.44,0,1400
PAFA,11/4/2024 20:53,16,11,80.27,0,1400
PAFA,11/25/2024 8:48,17.6,12.2,79,0,1400
PAFA,1/9/2024 12:53,6.8,1.4,78.01,0,1400
PAFA,1/9/2024 13:53,5,-0.4,77.84,0,1400
PAFA,1/9/2024 12:23,9,3,76.08,0,1400
PAFA,12/29/2024 9:53,-1,-7,75.04,0,1400
PAFA,2/8/2023 12:12,-4,-11,71.11,0,1400
PAFA,6/24/2024 15:53,58,45,61.85,0,1400
PAFA,6/24/2024 20:53,71,48,43.98,0,1400
PAFA,6/30/2024 22:38,81,53,37.95,0,1400
PAFA,9/18/2023 0:21,45,41,85.77,15,1300
PAFA,9/18/2023 0:53,45,41,85.77,13,1300
PAFA,7/5/2024 4:53,54,52,92.92,11,1300
PAFA,9/5/2023 0:02,53,47,80,11,1300
PAFA,7/5/2024 3:38,54,52,92.92,10,1300
